Kittitas	406	416	460	437	416	354	10	8	35	52	57	63	0.024630541871921183	0.019230769230769232	0.07608695652173914	0.11899313501144165	0.13701923076923078	0.17796610169491525	18	0.05084745762711865	0.9239130434782609	0.8139737339568202	0.7024436790636981	0.5774325158404976	0.5417150406338688	273	503.95499390336045	18	291	0.5774325158404975	0.1241751649670066	Kittitas	0.4225674841595024	0.035717475206628824
Klickitat	262	240	270	244	253	239	2	3	5	11	20	23	0.007633587786259542	0.0125	0.018518518518518517	0.045081967213114756	0.07905138339920949	0.09623430962343096	14	0.058577405857740586	0.9814814814814815	0.9372343655130541	0.8631446923499668	0.780080558776539	0.7295197818188004	202	276.8944791276039	3	205	0.7403542340240301	0.05864811133200795	Klickitat	0.21991944122346097	0.05056077695773864
Lewis	875	959	1063	1032	1085	1010	1	4	33	33	64	128	0.001142857142857143	0.004171011470281543	0.031044214487300093	0.03197674418604651	0.05898617511520737	0.12673267326732673	128	0.12673267326732673	0.9689557855126999	0.9379717342317705	0.8826443692632605	0.770784488802174	0.6589246083410876	754	1144.2887250762644	42	796	0.6956286316173816	0.06157517899761337	Lewis	0.22921551119782602	0.11185988046108641
Lincoln	152	174	177	177	186	129	0	0	2	3	3	5	0.0	0.0	0.011299435028248588	0.01694915254237288	0.016129032258064516	0.03875968992248062	12	0.09302325581395349	0.9887005649717514	0.971942928277315	0.9562664294341325	0.9192018391459879	0.8302468224544406	112	134.89964305903254	8	120	0.8895501669154721	0.01943198804185351	Lincoln	0.08079816085401215	0.08895501669154726
Mason	627	621	639	678	644	612	7	6	4	18	37	77	0.011164274322169059	0.00966183574879227	0.006259780907668232	0.02654867256637168	0.05745341614906832	0.12581699346405228	73	0.119281045751634	0.9937402190923318	0.967357735399615	0.9117797288626807	0.7970623446757094	0.6883043051218275	462	671.2147469689697	57	519	0.7732249661433517	0.052856587640886125	Mason	0.20293765532429064	0.10875803955388186
Okanogan	504	475	512	500	476	450	5	11	12	18	35	40	0.00992063492063492	0.023157894736842106	0.0234375	0.036	0.07352941176470588	0.08888888888888889	45	0.1	0.9765625	0.94140625	0.8721852022058824	0.7946576286764706	0.7074391084558823	365	515.9454653230587	22	387	0.7500792738970589	0.05417956656346749	Okanogan	0.2053423713235294	0.08721852022058829
Pacific	205	245	269	307	262	252	0	1	26	36	32	38	0.0	0.004081632653061225	0.09665427509293681	0.11726384364820847	0.12213740458015267	0.15079365079365079	12	0.047619047619047616	0.9033457249070632	0.7974159330612838	0.7000216206263178	0.5944628048175873	0.5611284419306198	202	359.98888116417396	19	221	0.6139078498349851	0.12110091743119267	Pacific	0.4055371951824127	0.03333436288696745
Pend Oreille	146	135	142	159	150	117	0	0	0	2	4	6	0.0	0.0	0.0	0.012578616352201259	0.02666666666666667	0.05128205128205128	11	0.09401709401709402	1.0	0.9874213836477987	0.9610901467505242	0.9118034725581896	0.8214445698722429	100	121.7367594450746	4	104	0.8543023526671326	0.02112676056338028	Pend Oreille	0.08819652744181039	0.09035890268594671
Pierce	9992	10084	11081	10275	9438	8295	174	184	474	470	553	803	0.017413931144915934	0.01824672748909163	0.042775922750654276	0.045742092457420926	0.05859292222928587	0.09680530440024111	701	0.08450874020494274	0.9572240772493458	0.9134386450053368	0.8599176055173148	0.7766730199560846	0.7040024664337655	6791	9646.273022878559	544	7335	0.7603973039746238	0.05884008288776894	Pierce	0.22332698004391538	0.0726705535223191
San Juan	129	150	118	148	160	109	1	0	0	4	3	6	0.007751937984496124	0.0	0.0	0.02702702702702703	0.01875	0.05504587155963303	6	0.05504587155963303	1.0	0.972972972972973	0.9547297297297297	0.9021757996528639	0.849621869575998	97	114.16843595187545	7	104	0.9109347879990081	0.024299065420560748	San Juan	0.09782420034713613	0.05255393007686593
Skagit	1414	1502	1510	1493	1603	1305	7	3	35	79	138	165	0.0049504950495049506	0.0019973368841544607	0.023178807947019868	0.05291359678499665	0.08608858390517779	0.12643678160919541	114	0.08735632183908046	0.9768211920529801	0.925134069365649	0.8454905874115257	0.7385894786583443	0.6647305307925099	1026	1543.4825880146875	124	1150	0.7450683337342946	0.07054643884283539	Skagit	0.26141052134165566	0.07385894786583447
Skamania	110	118	188	156	129	79	6	9	39	22	16	9	0.05454545454545454	0.07627118644067797	0.2074468085106383	0.14102564102564102	0.12403100775193798	0.11392405063291139	8	0.10126582278481013	0.7925531914893618	0.680782869612657	0.596344684234343	0.5284066822329622	0.46801734712062354	62	132.47372214180032	3	65	0.4906633477877505	0.15579710144927536	Skamania	0.47159331776703783	0.06038933511233868
Snohomish	8300	8179	8875	9303	9193	7368	52	70	136	245	564	669	0.006265060240963855	0.008558503484533561	0.015323943661971831	0.02633559066967645	0.06135102795605352	0.09079804560260586	494	0.06704668838219327	0.9846760563380281	0.9587440307760785	0.8999240989412359	0.8182127495666857	0.7578758189373465	6205	8187.3571434174055	520	6725	0.8213883774945455	0.04646075016552002	Snohomish	0.18178725043331434	0.0603369306293392
Spokane	5504	5613	6082	6105	5946	5488	162	113	176	223	398	554	0.02943313953488372	0.020131836807411367	0.028937849391647483	0.03652743652743653	0.06693575512949883	0.1009475218658892	492	0.08965014577259475	0.9710621506083525	0.9355917395378099	0.8729671999589252	0.7848433244528676	0.706581687721856	4442	6286.605041126655	250	4692	0.7463487795567196	0.057194868972524446	Spokane	0.21515667554713236	0.07826163673101161
Stevens	475	503	525	574	646	544	1	7	10	20	49	61	0.002105263157894737	0.013916500994035786	0.01904761904761905	0.03484320557491289	0.07585139318885449	0.11213235294117647	78	0.14338235294117646	0.9809523809523809	0.9467728554836568	0.8749588153618314	0.7768476246686848	0.6513939709954811	405	621.7435500378765	32	437	0.7028621366050006	0.06116207951070336	Stevens	0.22315237533131516	0.1254536536732037
Thurston	3066	3017	3270	3297	3340	2793	41	32	53	63	123	291	0.013372472276581865	0.010606562810739144	0.01620795107033639	0.01910828025477707	0.03682634730538922	0.1041890440386681	225	0.08055853920515575	0.9837920489296637	0.9649934747462943	0.9294562898978529	0.8326171275776684	0.7577414866084536	2277	3004.982623020336	242	2519	0.8382743982286758	0.04173228346456693	Thurston	0.16738287242233163	0.07487564096921473
Wahkiakum	39	40	39	37	43	41	1	1	1	0	2	2	0.02564102564102564	0.025	0.02564102564102564	0.0	0.046511627906976744	0.04878048780487805	1	0.024390243902439025	0.9743589743589743	0.9743589743589743	0.9290399522957663	0.8837209302325582	0.861061419200954	38	44.131578947368425	0	38	0.861061419200954	0.03125	Wahkiakum	0.11627906976744184	0.02265951103160413
Walla Walla	672	709	683	674	728	625	2	0	4	2	8	39	0.002976190476190476	0.0	0.005856515373352855	0.002967359050445104	0.01098901098901099	0.0624	23	0.0368	0.9941434846266471	0.9911935039600992	0.9803012676528454	0.9191304685513079	0.8830553819016832	563	637.5591061882943	40	603	0.9457946630314652	0.01955719557195572	Walla Walla	0.08086953144869213	0.036075086649624666
Whatcom	2078	2054	2229	2321	2239	1927	27	26	54	78	120	158	0.012993262752646775	0.012658227848101266	0.024226110363391656	0.03360620422231796	0.053595355069227336	0.08199273482096522	203	0.10534509600415153	0.9757738896366084	0.9429818330266749	0.8924423868617795	0.8192685948928323	0.725254165970704	1566	2159.24302606937	114	1680	0.7780504462520963	0.04703992657182194	Whatcom	0.18073140510716768	0.0940144289221283
Whitman	334	351	373	362	372	353	1	1	4	5	9	15	0.0029940119760479044	0.002849002849002849	0.010723860589812333	0.013812154696132596	0.024193548387096774	0.042492917847025496	11	0.031161473087818695	0.9892761394101877	0.9756121043354613	0.952008585682184	0.911554963061128	0.8818889731390204	327	370.7949752859104	3	330	0.8899796976632316	0.022602739726027398	Whitman	0.08844503693887196	0.02966598992210767
Yakima	3656	4015	4124	3658	3387	2755	22	73	188	169	186	185	0.006017505470459519	0.01818181818181818	0.04558680892337536	0.04620010934937124	0.05491585473870682	0.06715063520871144	204	0.07404718693284937	0.9544131910766246	0.9103191972844021	0.8603282404804756	0.8025566526442186	0.7388517665977514	2366	3202.2661472339782	228	2594	0.8100513451202735	0.05228382648664177	Yakima	0.1974433473557814	0.06370488604646718
